Notebook_Timestamp_Neck,"Quaternion_Orientation_(W, X, Y, Z)_Neck",Sensor_Timestamp,Status_Neck,Label_Neck,Notebook_Timestamp_Back,"Quaternion_Orientation_(W, X, Y, Z)_Back",Status_Back,Label_Back
18:22:22.941000,"(0.8515986800193787, -0.19542403519153595, -0.2226681113243103, -0.43245160579681396)",0 days 00:00:04.363233,10010100,neck_bad_8,18:22:20.869000,"(0.3702092468738556, -0.5803284049034119, -0.07504785060882568, -0.7214810848236084)",00000100,back_bad_8
18:22:23.021000,"(0.8511421084403992, -0.1959988921880722, -0.22399048507213593, -0.43241479992866516)",0 days 00:00:04.423276,10010100,neck_bad_8,18:22:20.944000,"(0.37028196454048157, -0.5804474353790283, -0.07502403855323792, -0.7213520407676697)",00000100,back_bad_8
18:22:23.095000,"(0.8508478403091431, -0.19617027044296265, -0.2246057093143463, -0.4325968623161316)",0 days 00:00:04.443288,10010100,neck_bad_8,18:22:20.945000,"(0.3702407777309418, -0.5804975628852844, -0.07492178678512573, -0.7213433980941772)",00000100,back_bad_8
18:22:23.096000,"(0.8501092195510864, -0.19642728567123413, -0.2261829823255539, -0.4330984354019165)",0 days 00:00:04.503334,10010100,neck_bad_8,18:22:21.056000,"(0.36988013982772827, -0.5806169509887695, -0.07428225874900818, -0.7214954495429993)",00000100,back_bad_8
18:22:23.137000,"(0.8496530055999756, -0.19642697274684906, -0.22714771330356598, -0.43349358439445496)",0 days 00:00:04.543362,10010100,neck_bad_8,18:22:21.131000,"(0.36930137872695923, -0.5805805921554565, -0.07372888922691345, -0.7218788266181946)",00000100,back_bad_8
18:22:23.144000,"(0.8490124344825745, -0.1967303454875946, -0.22801554203033447, -0.434162437915802)",0 days 00:00:04.583391,10010100,neck_bad_8,18:22:21.169000,"(0.36888793110847473, -0.5803845524787903, -0.07342726737260818, -0.7222805023193359)",00000100,back_bad_8
18:22:23.182000,"(0.8487189412117004, -0.19700321555137634, -0.22822462022304535, -0.43450695276260376)",0 days 00:00:04.603407,10010100,neck_bad_8,18:22:21.206000,"(0.36868560314178467, -0.5802839398384094, -0.07311307638883591, -0.7224977612495422)",00000100,back_bad_8
18:22:23.219000,"(0.848087728023529, -0.19710905849933624, -0.22898264229297638, -0.43529653549194336)",0 days 00:00:04.643438,10010100,neck_bad_8,18:22:21.244000,"(0.36824002861976624, -0.5800250172615051, -0.07272056490182877, -0.7229738831520081)",00000100,back_bad_8
18:22:23.256000,"(0.8465002775192261, -0.1976185441017151, -0.23078162968158722, -0.43718430399894714)",0 days 00:00:04.723495,10010100,neck_bad_8,18:22:21.356000,"(0.3675995469093323, -0.5796987414360046, -0.07291219383478165, -0.7235360741615295)",00000100,back_bad_8
18:22:23.294000,"(0.8454722166061401, -0.19794973731040955, -0.2318257838487625, -0.4384770095348358)",0 days 00:00:04.763523,10010100,neck_bad_8,18:22:21.395000,"(0.367318332195282, -0.5796354413032532, -0.07332685589790344, -0.7236877679824829)",00000100,back_bad_8
18:22:23.332000,"(0.8442840576171875, -0.19822292029857635, -0.2329229712486267, -0.4400680363178253)",0 days 00:00:04.803552,10010100,neck_bad_8,18:22:21.533000,"(0.36747631430625916, -0.579677939414978, -0.07440009713172913, -0.72346431016922)",00000100,back_bad_8
18:22:23.369000,"(0.8436682224273682, -0.19843892753124237, -0.23354290425777435, -0.44082754850387573)",0 days 00:00:04.823565,10010100,neck_bad_8,18:22:21.533000,"(0.36747631430625916, -0.579677939414978, -0.07440009713172913, -0.72346431016922)",00000100,back_bad_8
18:22:23.406000,"(0.8422289490699768, -0.19909870624542236, -0.23546089231967926, -0.4422316551208496)",0 days 00:00:04.863595,10010100,neck_bad_8,18:22:21.619000,"(0.36797812581062317, -0.5802693963050842, -0.07575961202383041, -0.7225932478904724)",00000100,back_bad_8
18:22:23.444000,"(0.8405317664146423, -0.20021189749240875, -0.23757535219192505, -0.4438279867172241)",0 days 00:00:04.903625,10010100,neck_bad_8,18:22:21.708000,"(0.3677573502063751, -0.5810635089874268, -0.07649992406368256, -0.7219907641410828)",00000100,back_bad_8
18:22:23.482000,"(0.8385938405990601, -0.2008264809846878, -0.24055692553520203, -0.4456109404563904)",0 days 00:00:04.943654,10010100,neck_bad_8,18:22:21.709000,"(0.36731863021850586, -0.5820996761322021, -0.0771695002913475, -0.7213111519813538)",00000100,back_bad_8
18:22:23.519000,"(0.8364791870117188, -0.20113633573055267, -0.24464619159698486, -0.4472225606441498)",0 days 00:00:04.983684,10010100,neck_bad_8,18:22:21.786000,"(0.36704814434051514, -0.5827277302742004, -0.07749715447425842, -0.7209087610244751)",00000100,back_bad_8
18:22:23.557000,"(0.8341953754425049, -0.2021014541387558, -0.24878621101379395, -0.44877395033836365)",0 days 00:00:05.023715,10010100,neck_bad_8,18:22:21.806000,"(0.36637642979621887, -0.5842748284339905, -0.07800912111997604, -0.7199481725692749)",00000100,back_bad_8
18:22:23.594000,"(0.8330731391906738, -0.20296427607536316, -0.2507210969924927, -0.44939225912094116)",0 days 00:00:05.043726,10010100,neck_bad_8,18:22:21.844000,"(0.36613279581069946, -0.5851291418075562, -0.07824306935071945, -0.7193527817726135)",00000100,back_bad_8
18:22:23.632000,"(0.8301418423652649, -0.2058728039264679, -0.2574227452278137, -0.4496878385543823)",0 days 00:00:05.103773,10010100,neck_bad_8,18:22:21.883000,"(0.36561593413352966, -0.5874925851821899, -0.07932793349027634, -0.7175566554069519)",00000100,back_bad_8
18:22:23.669000,"(0.8254709839820862, -0.20935508608818054, -0.2676814794540405, -0.450700581073761)",0 days 00:00:05.183830,10010100,neck_bad_8,18:22:21.956000,"(0.3633791208267212, -0.5917640924453735, -0.07915813475847244, -0.7152053713798523)",00000100,back_bad_8
18:22:23.707000,"(0.8246174454689026, -0.21003828942775726, -0.2700223922729492, -0.45055335760116577)",0 days 00:00:05.203844,10010100,neck_bad_8,18:22:21.994000,"(0.362968772649765, -0.5943608283996582, -0.08038268238306046, -0.7131267786026001)",00000100,back_bad_8
18:22:23.744000,"(0.8226631879806519, -0.21225468814373016, -0.27744606137275696, -0.4485505521297455)",0 days 00:00:05.263886,10010100,neck_bad_8,18:22:22.033000,"(0.3635498583316803, -0.5968223810195923, -0.08129338175058365, -0.7106522917747498)",00000100,back_bad_8
18:22:23.782000,"(0.8218615651130676, -0.213018000125885, -0.28451722860336304, -0.44522249698638916)",0 days 00:00:05.323934,10010100,neck_bad_8,18:22:22.069000,"(0.36441826820373535, -0.5985208749771118, -0.08296078443527222, -0.7085850238800049)",00000100,back_bad_8
18:22:23.819000,"(0.8209428787231445, -0.2141968458890915, -0.28790372610092163, -0.44417911767959595)",0 days 00:00:05.363956,10010100,neck_bad_8,18:22:22.106000,"(0.3683057427406311, -0.5979514718055725, -0.08886952698230743, -0.706342875957489)",00000100,back_bad_8
18:22:23.857000,"(0.8196454644203186, -0.21486139297485352, -0.29030200839042664, -0.44469985365867615)",0 days 00:00:05.403985,10010100,neck_bad_8,18:22:22.181000,"(0.36898311972618103, -0.5971943140029907, -0.08957203477621078, -0.7065436840057373)",00000100,back_bad_8
18:22:23.932000,"(0.8180744647979736, -0.21732445061206818, -0.2945820987224579, -0.44357287883758545)",0 days 00:00:05.544087,10010100,neck_bad_8,18:22:22.499000,"(0.3748955726623535, -0.5892819762229919, -0.09263087064027786, -0.7096692323684692)",00000100,back_bad_8
18:22:23.969000,"(0.8179625272750854, -0.21811850368976593, -0.2954886853694916, -0.4427949786186218)",0 days 00:00:05.584118,10010100,neck_bad_8,18:22:22.499000,"(0.3748955726623535, -0.5892819762229919, -0.09263087064027786, -0.7096692323684692)",00000100,back_bad_8
18:22:24.045000,"(0.8176501393318176, -0.21881939470767975, -0.29633456468582153, -0.4424719214439392)",0 days 00:00:05.624147,10010100,neck_bad_8,18:22:22.499000,"(0.3748955726623535, -0.5892819762229919, -0.09263087064027786, -0.7096692323684692)",00000100,back_bad_8
18:22:24.082000,"(0.8153553605079651, -0.21920645236968994, -0.299373060464859, -0.44444215297698975)",0 days 00:00:05.744234,10010100,neck_bad_8,18:22:22.500000,"(0.37400007247924805, -0.5873486399650574, -0.09315481781959534, -0.7116681933403015)",00000100,back_bad_8
18:22:24.119000,"(0.8135023713111877, -0.21865318715572357, -0.30159831047058105, -0.4466133713722229)",0 days 00:00:05.804277,10010100,neck_bad_8,18:22:22.556000,"(0.37218835949897766, -0.5856062769889832, -0.09186145663261414, -0.7142251133918762)",00000100,back_bad_8
18:22:24.157000,"(0.8128076195716858, -0.21896301209926605, -0.3021526336669922, -0.44735631346702576)",0 days 00:00:05.824293,10010100,neck_bad_8,18:22:22.556000,"(0.37218835949897766, -0.5856062769889832, -0.09186145663261414, -0.7142251133918762)",00000100,back_bad_8
18:22:24.195000,"(0.8115901350975037, -0.21909841895103455, -0.3030075430870056, -0.4488915801048279)",0 days 00:00:05.864322,10010100,neck_bad_8,18:22:22.595000,"(0.37089264392852783, -0.5847278833389282, -0.09152856469154358, -0.7156500816345215)",00000100,back_bad_8
18:22:24.232000,"(0.8109174370765686, -0.22012896835803986, -0.3068568706512451, -0.44699826836586)",0 days 00:00:06.024435,10010100,neck_bad_8,18:22:22.781000,"(0.37129780650138855, -0.5829389691352844, -0.09479440748691559, -0.7164841294288635)",00000100,back_bad_8
18:22:24.269000,"(0.8116215467453003, -0.22228063642978668, -0.30715686082839966, -0.4444318115711212)",0 days 00:00:06.104494,10010100,neck_bad_8,18:22:22.819000,"(0.37531644105911255, -0.5802574157714844, -0.09614390879869461, -0.7163807153701782)",00000100,back_bad_8
18:22:24.307000,"(0.8118377923965454, -0.22504083812236786, -0.3053446114063263, -0.4439094364643097)",0 days 00:00:06.184554,10010100,neck_bad_8,18:22:22.856000,"(0.37632694840431213, -0.5791181921958923, -0.09562895447015762, -0.716845691204071)",00000100,back_bad_8
18:22:24.344000,"(0.8129048347473145, -0.22678174078464508, -0.30365315079689026, -0.4422388970851898)",0 days 00:00:06.244596,10010100,neck_bad_8,18:22:22.941000,"(0.3786148726940155, -0.5768651962280273, -0.0952349528670311, -0.7175191640853882)",00000100,back_bad_8
18:22:24.382000,"(0.8148585557937622, -0.228600412607193, -0.30195215344429016, -0.4388335943222046)",0 days 00:00:06.304642,10010100,neck_bad_8,18:22:23.022000,"(0.38077837228775024, -0.5754702687263489, -0.09487306326627731, -0.7175261378288269)",00000100,back_bad_8
18:22:24.419000,"(0.81642746925354, -0.2289448231458664, -0.3014845550060272, -0.4360541105270386)",0 days 00:00:06.344672,10010100,neck_bad_8,18:22:23.096000,"(0.38212457299232483, -0.5749004483222961, -0.0946178138256073, -0.7173048853874207)",00000100,back_bad_8
18:22:24.457000,"(0.8183835744857788, -0.2299114316701889, -0.3009534478187561, -0.43223512172698975)",0 days 00:00:06.404712,10010100,neck_bad_8,18:22:23.137000,"(0.3848872482776642, -0.5730379819869995, -0.09402165561914444, -0.717408299446106)",00000100,back_bad_8
18:22:24.494000,"(0.818812906742096, -0.23012055456638336, -0.30080270767211914, -0.43141788244247437)",0 days 00:00:06.424729,10010100,neck_bad_8,18:22:23.137000,"(0.3848872482776642, -0.5730379819869995, -0.09402165561914444, -0.717408299446106)",00000100,back_bad_8
18:22:24.532000,"(0.8193721175193787, -0.23001617193222046, -0.3015668988227844, -0.4298602044582367)",0 days 00:00:06.464757,10010100,neck_bad_8,18:22:23.158000,"(0.38597622513771057, -0.5724160075187683, -0.09272745251655579, -0.7174708247184753)",00000100,back_bad_8
18:22:24.607000,"(0.8206890821456909, -0.22938378155231476, -0.30200430750846863, -0.4273763597011566)",0 days 00:00:06.524802,10010100,neck_bad_8,18:22:23.231000,"(0.3873933255672455, -0.5715954303741455, -0.09051253646612167, -0.717644989490509)",00000100,back_bad_8
18:22:24.644000,"(0.8223873972892761, -0.2295350879430771, -0.30076077580451965, -0.424905002117157)",0 days 00:00:06.564830,10010100,neck_bad_8,18:22:23.268000,"(0.38821953535079956, -0.5709123015403748, -0.08903053402900696, -0.717929482460022)",00000100,back_bad_8
18:22:24.682000,"(0.8240191340446472, -0.22919756174087524, -0.3005577027797699, -0.42206650972366333)",0 days 00:00:06.604857,10010100,neck_bad_8,18:22:23.306000,"(0.38894960284233093, -0.5701665282249451, -0.08747094124555588, -0.7183215618133545)",00000100,back_bad_8
18:22:24.719000,"(0.8248054385185242, -0.22880245745182037, -0.30055445432662964, -0.42074868083000183)",0 days 00:00:06.624872,10010100,neck_bad_8,18:22:23.344000,"(0.38962435722351074, -0.5695428848266602, -0.08680815249681473, -0.7185328006744385)",00000100,back_bad_8
18:22:24.757000,"(0.8272802233695984, -0.22871771454811096, -0.29813042283058167, -0.4176296889781952)",0 days 00:00:06.664899,10010100,neck_bad_8,18:22:23.382000,"(0.39123526215553284, -0.5678524971008301, -0.08657373487949371, -0.7190161347389221)",00000100,back_bad_8
18:22:24.794000,"(0.8283531665802002, -0.22562819719314575, -0.301250159740448, -0.41493815183639526)",0 days 00:00:06.704929,10010100,neck_bad_8,18:22:23.419000,"(0.3948011100292206, -0.5663071870803833, -0.08371005952358246, -0.7186270356178284)",00000100,back_bad_8
18:22:24.832000,"(0.8311293721199036, -0.22846339643001556, -0.2966548204421997, -0.4111316502094269)",0 days 00:00:06.744958,10010100,neck_bad_8,18:22:23.456000,"(0.39779576659202576, -0.5636823177337646, -0.07999908179044724, -0.7194650173187256)",00000100,back_bad_8
18:22:24.869000,"(0.8314005732536316, -0.23028433322906494, -0.2937752604484558, -0.41163983941078186)",0 days 00:00:06.784985,10010100,neck_bad_8,18:22:23.494000,"(0.3994402587413788, -0.5613115429878235, -0.07432469725608826, -0.7210181951522827)",00000100,back_bad_8
18:22:24.907000,"(0.8301709890365601, -0.2345077246427536, -0.28881263732910156, -0.4152391254901886)",0 days 00:00:06.825014,10010100,neck_bad_8,18:22:23.531000,"(0.4000295102596283, -0.5599018335342407, -0.07098924368619919, -0.7221249341964722)",00000100,back_bad_8
18:22:24.996000,"(0.8279994130134583, -0.24439534544944763, -0.27444595098495483, -0.42352035641670227)",0 days 00:00:06.905073,10010100,neck_bad_8,18:22:23.606000,"(0.40289244055747986, -0.555547297000885, -0.056287217885255814, -0.7251763343811035)",00000100,back_bad_8
18:22:25.028000,"(0.8291571736335754, -0.24678882956504822, -0.26611196994781494, -0.42518576979637146)",0 days 00:00:06.945102,10010100,neck_bad_8,18:22:23.644000,"(0.40402141213417053, -0.5536419749259949, -0.049086060374975204, -0.7265310883522034)",00000100,back_bad_8
18:22:25.057000,"(0.8298896551132202, -0.2473568469285965, -0.26190656423568726, -0.4260384738445282)",0 days 00:00:06.965119,10010100,neck_bad_8,18:22:23.681000,"(0.40464460849761963, -0.5530773401260376, -0.04549887031316757, -0.7268500328063965)",00000100,back_bad_8
18:22:25.094000,"(0.8339995741844177, -0.24676020443439484, -0.25124698877334595, -0.42478081583976746)",0 days 00:00:07.005148,10010100,neck_bad_8,18:22:23.719000,"(0.4090346693992615, -0.5501527786254883, -0.038396820425987244, -0.7270306944847107)",00000100,back_bad_8
18:22:25.132000,"(0.8366865515708923, -0.24556049704551697, -0.2470233291387558, -0.42266643047332764)",0 days 00:00:07.025164,10010100,neck_bad_8,18:22:23.719000,"(0.4090346693992615, -0.5501527786254883, -0.038396820425987244, -0.7270306944847107)",00000100,back_bad_8
18:22:25.169000,"(0.8421894907951355, -0.24323312938213348, -0.2399435192346573, -0.4171117842197418)",0 days 00:00:07.065190,10010100,neck_bad_8,18:22:23.758000,"(0.41431063413619995, -0.5450437664985657, -0.03619784861803055, -0.7279860973358154)",00000100,back_bad_8
18:22:25.207000,"(0.8497791290283203, -0.23571915924549103, -0.23245301842689514, -0.41022175550460815)",0 days 00:00:07.125234,10010100,neck_bad_8,18:22:23.906000,"(0.42396125197410583, -0.534774124622345, -0.03159549832344055, -0.7302594184875488)",00000100,back_bad_8
18:22:25.244000,"(0.8543751239776611, -0.2278866171836853, -0.22783587872982025, -0.40768927335739136)",0 days 00:00:07.165260,10010100,neck_bad_8,18:22:23.944000,"(0.4262479841709137, -0.5320863127708435, -0.030066361650824547, -0.7309571504592896)",00000100,back_bad_8
18:22:25.282000,"(0.8576816320419312, -0.22237169742584229, -0.2249569147825241, -0.4053899347782135)",0 days 00:00:07.205291,10010100,neck_bad_8,18:22:23.982000,"(0.43098631501197815, -0.5258780717849731, -0.027001313865184784, -0.7327921390533447)",00000100,back_bad_8
18:22:25.319000,"(0.8590205311775208, -0.21966010332107544, -0.22335220873355865, -0.4049234688282013)",0 days 00:00:07.225309,10010100,neck_bad_8,18:22:24.019000,"(0.4335326850414276, -0.5224175453186035, -0.0252426415681839, -0.733829140663147)",00000100,back_bad_8
18:22:25.357000,"(0.8625199794769287, -0.21620266139507294, -0.21738898754119873, -0.4025636911392212)",0 days 00:00:07.265339,10011100,neck_bad_8,18:22:24.094000,"(0.43872973322868347, -0.5163836479187012, -0.022003881633281708, -0.7351056337356567)",00000100,back_bad_8
18:22:25.394000,"(0.8681402206420898, -0.21776822209358215, -0.20763525366783142, -0.3947123885154724)",0 days 00:00:07.325379,10011100,neck_bad_8,18:22:24.131000,"(0.4448195695877075, -0.512477695941925, -0.01681666076183319, -0.7343169450759888)",00000100,back_bad_8
18:22:25.432000,"(0.8691064715385437, -0.21758049726486206, -0.20669624209403992, -0.39318016171455383)",0 days 00:00:07.345398,10011100,neck_bad_8,18:22:24.133000,"(0.4466533064842224, -0.5118075609207153, -0.01574031077325344, -0.7336956262588501)",00000100,back_bad_8
18:22:25.469000,"(0.8703458309173584, -0.2173444926738739, -0.205995112657547, -0.39093273878097534)",0 days 00:00:07.385426,10011100,neck_bad_8,18:22:24.170000,"(0.44865208864212036, -0.5120242834091187, -0.014287861995398998, -0.7323551177978516)",00000100,back_bad_8
18:22:25.507000,"(0.8705134391784668, -0.21753211319446564, -0.20576904714107513, -0.3905774652957916)",0 days 00:00:07.425450,10011100,neck_bad_8,18:22:24.208000,"(0.44770315289497375, -0.5135965347290039, -0.012776383198797703, -0.7318652868270874)",00000100,back_bad_8
18:22:25.544000,"(0.8706298470497131, -0.21747815608978271, -0.20556190609931946, -0.39045730233192444)",0 days 00:00:07.445466,10011100,neck_bad_8,18:22:24.244000,"(0.4468083679676056, -0.5139758586883545, -0.01216473150998354, -0.7321563363075256)",00000100,back_bad_8
18:22:25.582000,"(0.8718790411949158, -0.2164204716682434, -0.20202603936195374, -0.3900991380214691)",0 days 00:00:07.505509,10011100,neck_bad_8,18:22:24.356000,"(0.44313302636146545, -0.5137560367584229, -0.010953674092888832, -0.7345535159111023)",00000100,back_bad_8
18:22:25.619000,"(0.8729010224342346, -0.21399463713169098, -0.20014290511608124, -0.39012622833251953)",0 days 00:00:07.545536,10011100,neck_bad_8,18:22:24.393000,"(0.44124355912208557, -0.5131314396858215, -0.010577316395938396, -0.7361330389976501)",00000100,back_bad_8
18:22:25.657000,"(0.8731268644332886, -0.21194666624069214, -0.1997484713792801, -0.390941858291626)",0 days 00:00:07.565550,10011100,neck_bad_8,18:22:24.395000,"(0.44018590450286865, -0.5130987167358398, -0.010356142185628414, -0.7367931604385376)",00000100,back_bad_8
18:22:25.694000,"(0.873767077922821, -0.2063036859035492, -0.1994815617799759, -0.39266788959503174)",0 days 00:00:07.605579,10011100,neck_bad_8,18:22:24.433000,"(0.43790024518966675, -0.5131320357322693, -0.010263915173709393, -0.7381355166435242)",00000100,back_bad_8
18:22:25.732000,"(0.8737579584121704, -0.20356787741184235, -0.20029810070991516, -0.3937015235424042)",0 days 00:00:07.625594,10011100,neck_bad_8,18:22:24.468000,"(0.4367043077945709, -0.5131872296333313, -0.010149499401450157, -0.7388088703155518)",00000100,back_bad_8
18:22:25.769000,"(0.8733740448951721, -0.19864411652088165, -0.20188941061496735, -0.3962317109107971)",0 days 00:00:07.665620,10011100,neck_bad_8,18:22:24.506000,"(0.43348148465156555, -0.5141335129737854, -0.009628737345337868, -0.7400462627410889)",00000100,back_bad_8
18:22:25.807000,"(0.8730606436729431, -0.1936216801404953, -0.20143809914588928, -0.39962637424468994)",0 days 00:00:07.725665,10011100,neck_bad_8,18:22:24.544000,"(0.42719241976737976, -0.5169442296028137, -0.007275905925780535, -0.7417792081832886)",00000100,back_bad_8
18:22:25.844000,"(0.8733730316162109, -0.1912410706281662, -0.20031724870204926, -0.4006555676460266)",0 days 00:00:07.765695,10011100,neck_bad_8,18:22:24.544000,"(0.42719241976737976, -0.5169442296028137, -0.007275905925780535, -0.7417792081832886)",00000100,back_bad_8
18:22:25.882000,"(0.8736254572868347, -0.19051678478717804, -0.1992509514093399, -0.40098848938941956)",0 days 00:00:07.805725,10011100,neck_bad_8,18:22:24.545000,"(0.42723628878593445, -0.5170148611068726, -0.006929611787199974, -0.7417104840278625)",00000100,back_bad_8
18:22:25.919000,"(0.8739213943481445, -0.19009412825107574, -0.19877594709396362, -0.40078407526016235)",0 days 00:00:07.825741,10011100,neck_bad_8,18:22:24.619000,"(0.4274727702140808, -0.5170342326164246, -0.006565988529473543, -0.7415665984153748)",00000100,back_bad_8
18:22:25.957000,"(0.8743017315864563, -0.1894814521074295, -0.19830222427845, -0.4004622995853424)",0 days 00:00:07.865770,10011100,neck_bad_8,18:22:24.695000,"(0.4278008043766022, -0.5174506902694702, -0.005339811556041241, -0.7410829663276672)",00000100,back_bad_8
18:22:25.994000,"(0.8746739029884338, -0.18982766568660736, -0.1977873593568802, -0.3997415006160736)",0 days 00:00:07.905800,10011100,neck_bad_8,18:22:24.768000,"(0.4290168285369873, -0.5181382298469543, -0.0030257869511842728, -0.7399154305458069)",00000100,back_bad_8
18:22:26.032000,"(0.8746594786643982, -0.19262593984603882, -0.1975579857826233, -0.39855483174324036)",0 days 00:00:07.985858,10011100,neck_bad_8,18:22:24.806000,"(0.43030259013175964, -0.519655704498291, 0.0004382952465675771, -0.7381205558776855)",00000100,back_bad_8
18:22:26.069000,"(0.8744178414344788, -0.1946835219860077, -0.19796915352344513, -0.39788711071014404)",0 days 00:00:08.025888,10011100,neck_bad_8,18:22:24.881000,"(0.4305702745914459, -0.5199177265167236, 0.0012063224567100406, -0.7377830743789673)",00000100,back_bad_8
18:22:26.107000,"(0.8744519948959351, -0.1949479728937149, -0.19836290180683136, -0.39748647809028625)",0 days 00:00:08.045900,10011100,neck_bad_8,18:22:24.883000,"(0.4308966398239136, -0.5200067162513733, 0.002005011774599552, -0.7375282049179077)",00000100,back_bad_8
18:22:26.144000,"(0.8750384449958801, -0.19871003925800323, -0.194756418466568, -0.39609774947166443)",0 days 00:00:08.105944,10011100,neck_bad_8,18:22:25.031000,"(0.4299614429473877, -0.5209194421768188, 0.005726906470954418, -0.7373906970024109)",00000100,back_bad_8
18:22:26.182000,"(0.8754078149795532, -0.20137614011764526, -0.19158996641635895, -0.3954807221889496)",0 days 00:00:08.145974,10011100,neck_bad_8,18:22:25.069000,"(0.4289545714855194, -0.5223140716552734, 0.01002340205013752, -0.7369475960731506)",00000100,back_bad_8
18:22:26.219000,"(0.8755441308021545, -0.20316633582115173, -0.18972203135490417, -0.3951651155948639)",0 days 00:00:08.165990,10011100,neck_bad_8,18:22:25.069000,"(0.4289545714855194, -0.5223140716552734, 0.01002340205013752, -0.7369475960731506)",00000100,back_bad_8
18:22:26.257000,"(0.8755792379379272, -0.20696884393692017, -0.18596383929252625, -0.3949047327041626)",0 days 00:00:08.206015,10011100,neck_bad_8,18:22:25.107000,"(0.4283193349838257, -0.5241274237632751, 0.014133727177977562, -0.7359667420387268)",00000100,back_bad_8
18:22:26.294000,"(0.8755009770393372, -0.20881883800029755, -0.18447962403297424, -0.394803524017334)",0 days 00:00:08.226033,10011100,neck_bad_8,18:22:25.107000,"(0.4283193349838257, -0.5241274237632751, 0.014133727177977562, -0.7359667420387268)",00000100,back_bad_8
18:22:26.332000,"(0.875399112701416, -0.21195025742053986, -0.18184047937393188, -0.39457306265830994)",0 days 00:00:08.266061,10011100,neck_bad_8,18:22:25.145000,"(0.4276234805583954, -0.5254079103469849, 0.01656828634440899, -0.7353984117507935)",00000100,back_bad_8
18:22:26.444000,"(0.8751089572906494, -0.21565252542495728, -0.17778810858726501, -0.39505937695503235)",0 days 00:00:08.326105,10011100,neck_bad_8,18:22:25.183000,"(0.42607608437538147, -0.5271098017692566, 0.018458958715200424, -0.7350353598594666)",00000100,back_bad_8
18:22:26.482000,"(0.8743661642074585, -0.21594709157943726, -0.17754420638084412, -0.3966543972492218)",0 days 00:00:08.366135,10011100,neck_bad_8,18:22:25.220000,"(0.424763023853302, -0.5278418660163879, 0.01851988211274147, -0.7352710366249084)",00000100,back_bad_8
18:22:26.519000,"(0.8736699223518372, -0.21524986624717712, -0.17772124707698822, -0.3984917998313904)",0 days 00:00:08.406166,10011100,neck_bad_8,18:22:25.293000,"(0.42372927069664, -0.5280444622039795, 0.01866869255900383, -0.7357221245765686)",00000100,back_bad_8
18:22:26.557000,"(0.8732777237892151, -0.21508224308490753, -0.17767684161663055, -0.39946529269218445)",0 days 00:00:08.426178,10011100,neck_bad_8,18:22:25.295000,"(0.42313843965530396, -0.528194785118103, 0.018873628228902817, -0.7359513640403748)",00000100,back_bad_8
18:22:26.594000,"(0.8714925050735474, -0.21460914611816406, -0.17694292962551117, -0.4039011001586914)",0 days 00:00:08.506234,10011100,neck_bad_8,18:22:25.369000,"(0.42109039425849915, -0.5292770862579346, 0.020504646003246307, -0.7362971901893616)",00000100,back_bad_8
18:22:26.632000,"(0.8709819316864014, -0.21522954106330872, -0.17602913081645966, -0.4050736427307129)",0 days 00:00:08.546267,10011100,neck_bad_8,18:22:25.369000,"(0.42109039425849915, -0.5292770862579346, 0.020504646003246307, -0.7362971901893616)",00000100,back_bad_8
18:22:26.670000,"(0.8708681464195251, -0.21649391949176788, -0.17481550574302673, -0.4051761031150818)",0 days 00:00:08.586292,10011100,neck_bad_8,18:22:25.444000,"(0.4225955009460449, -0.5299587249755859, 0.021863717585802078, -0.7349108457565308)",00000100,back_bad_8
18:22:26.707000,"(0.8708972930908203, -0.21829871833324432, -0.17335638403892517, -0.404779851436615)",0 days 00:00:08.626323,10011100,neck_bad_8,18:22:25.481000,"(0.4230986535549164, -0.5300127863883972, 0.022522546350955963, -0.7345649600028992)",00000100,back_bad_8
18:22:26.744000,"(0.8708227276802063, -0.2190217673778534, -0.17293426394462585, -0.40473079681396484)",0 days 00:00:08.646338,10011100,neck_bad_8,18:22:25.483000,"(0.4234938323497772, -0.5302015542984009, 0.023430636152625084, -0.7341726422309875)",00000100,back_bad_8
18:22:26.782000,"(0.8707821369171143, -0.2207353711128235, -0.17020830512046814, -0.40502703189849854)",0 days 00:00:08.706382,10011100,neck_bad_8,18:22:25.556000,"(0.42379555106163025, -0.530453085899353, 0.027116697281599045, -0.7336792945861816)",00000100,back_bad_8
18:22:26.820000,"(0.8709654211997986, -0.2214273363351822, -0.16851308941841125, -0.40497055649757385)",0 days 00:00:08.746410,10011100,neck_bad_8,18:22:25.558000,"(0.42360809445381165, -0.5308442711830139, 0.02811954729259014, -0.7334684133529663)",00000100,back_bad_8
18:22:26.857000,"(0.8710463643074036, -0.22172735631465912, -0.16775116324424744, -0.4049535095691681)",0 days 00:00:08.766425,10011100,neck_bad_8,18:22:25.594000,"(0.4222741425037384, -0.532130241394043, 0.029860086739063263, -0.7332447171211243)",00000100,back_bad_8
18:22:26.932000,"(0.8708634376525879, -0.22182919085025787, -0.16752581298351288, -0.4053955376148224)",0 days 00:00:08.806454,10011100,neck_bad_8,18:22:25.631000,"(0.42154449224472046, -0.533043622970581, 0.02987564541399479, -0.7330071926116943)",00000100,back_bad_8
